"id","name","lastName","vector","rgb_color","hsv","h","s","v","Presidency","Wikipedia.Entry","year.took","year.left","Party","time"
"dwight-eisenhower","Dwight","Eisenhower","#84662A","132 102 42","0.111111111111111 0.681818181818182 0.517647058823529","0.111111111111111","0.681818181818182","0.517647058823529",34,"http://en.wikipedia.org/wiki/Dwight_D._Eisenhower","1953","1961","Republican ","1953-1961"
"dwight-eisenhower","Dwight","Eisenhower","#80621E","128 98 30","0.115646258503401 0.765625 0.501960784313725","0.115646258503401","0.765625","0.501960784313725",34,"http://en.wikipedia.org/wiki/Dwight_D._Eisenhower","1953","1961","Republican ","1953-1961"
"dwight-eisenhower","Dwight","Eisenhower","#57471E","87 71 30","0.119883040935673 0.655172413793103 0.341176470588235","0.119883040935673","0.655172413793103","0.341176470588235",34,"http://en.wikipedia.org/wiki/Dwight_D._Eisenhower","1953","1961","Republican ","1953-1961"
"dwight-eisenhower","Dwight","Eisenhower","#72643A","114 100 58","0.125 0.491228070175439 0.447058823529412","0.125","0.491228070175439","0.447058823529412",34,"http://en.wikipedia.org/wiki/Dwight_D._Eisenhower","1953","1961","Republican ","1953-1961"
"millard-fillmore","Millard","Fillmore","#200901","32 9 1","0.043010752688172 0.96875 0.125490196078431","0.043010752688172","0.96875","0.125490196078431",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#6F2609","111 38 9","0.0473856209150327 0.918918918918919 0.435294117647059","0.0473856209150327","0.918918918918919","0.435294117647059",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#6E2E13","110 46 19","0.0494505494505494 0.827272727272727 0.431372549019608","0.0494505494505494","0.827272727272727","0.431372549019608",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#61260B","97 38 11","0.0523255813953488 0.88659793814433 0.380392156862745","0.0523255813953488","0.88659793814433","0.380392156862745",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#471F0A","71 31 10","0.0573770491803279 0.859154929577465 0.27843137254902","0.0573770491803279","0.859154929577465","0.27843137254902",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#D6A182","214 161 130","0.0615079365079365 0.392523364485981 0.83921568627451","0.0615079365079365","0.392523364485981","0.83921568627451",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#463529","70 53 41","0.0689655172413793 0.414285714285714 0.274509803921569","0.0689655172413793","0.414285714285714","0.274509803921569",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#E5B187","229 177 135","0.074468085106383 0.410480349344978 0.898039215686275","0.074468085106383","0.410480349344978","0.898039215686275",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#E9C4A6","233 196 166","0.0746268656716418 0.28755364806867 0.913725490196078","0.0746268656716418","0.28755364806867","0.913725490196078",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#D9AD84","217 173 132","0.0803921568627451 0.391705069124424 0.850980392156863","0.0803921568627451","0.391705069124424","0.850980392156863",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#C0956B","192 149 107","0.0823529411764706 0.442708333333333 0.752941176470588","0.0823529411764706","0.442708333333333","0.752941176470588",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#624B34","98 75 52","0.0833333333333333 0.469387755102041 0.384313725490196","0.0833333333333333","0.469387755102041","0.384313725490196",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#2D241A","45 36 26","0.087719298245614 0.422222222222222 0.176470588235294","0.087719298245614","0.422222222222222","0.176470588235294",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#533E26","83 62 38","0.0888888888888889 0.542168674698795 0.325490196078431","0.0888888888888889","0.542168674698795","0.325490196078431",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#32291F","50 41 31","0.0877192982456141 0.38 0.196078431372549","0.0877192982456141","0.38","0.196078431372549",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"millard-fillmore","Millard","Fillmore","#736349","115 99 73","0.103174603174603 0.365217391304348 0.450980392156863","0.103174603174603","0.365217391304348","0.450980392156863",13,"http://en.wikipedia.org/wiki/Millard_Fillmore","1850","1853","Whig","1850-1853"
"gerald-ford","Gerald","Ford","#924230","146 66 48","0.0306122448979592 0.671232876712329 0.572549019607843","0.0306122448979592","0.671232876712329","0.572549019607843",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#671E01","103 30 1","0.0473856209150327 0.990291262135922 0.403921568627451","0.0473856209150327","0.990291262135922","0.403921568627451",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#140701","20 7 1","0.0526315789473684 0.95 0.0784313725490196","0.0526315789473684","0.95","0.0784313725490196",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#9B5233","155 82 51","0.0496794871794872 0.670967741935484 0.607843137254902","0.0496794871794872","0.670967741935484","0.607843137254902",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#983F19","152 63 25","0.0498687664041995 0.835526315789474 0.596078431372549","0.0498687664041995","0.835526315789474","0.596078431372549",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#6E3113","110 49 19","0.054945054945055 0.827272727272727 0.431372549019608","0.054945054945055","0.827272727272727","0.431372549019608",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#D38A63","211 138 99","0.0580357142857143 0.530805687203791 0.827450980392157","0.0580357142857143","0.530805687203791","0.827450980392157",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#C99F87","201 159 135","0.0606060606060606 0.328358208955224 0.788235294117647","0.0606060606060606","0.328358208955224","0.788235294117647",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#73472A","115 71 42","0.0662100456621005 0.634782608695652 0.450980392156863","0.0662100456621005","0.634782608695652","0.450980392156863",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#B5875D","181 135 93","0.0795454545454545 0.486187845303867 0.709803921568627","0.0795454545454545","0.486187845303867","0.709803921568627",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#744E2A","116 78 42","0.0810810810810811 0.637931034482759 0.454901960784314","0.0810810810810811","0.637931034482759","0.454901960784314",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#F4C9A0","244 201 160","0.0813492063492063 0.344262295081967 0.956862745098039","0.0813492063492063","0.344262295081967","0.956862745098039",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#533210","83 50 16","0.0845771144278607 0.807228915662651 0.325490196078431","0.0845771144278607","0.807228915662651","0.325490196078431",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#D0B07C","208 176 124","0.103174603174603 0.403846153846154 0.815686274509804","0.103174603174603","0.403846153846154","0.815686274509804",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#DEC998","222 201 152","0.116666666666667 0.315315315315315 0.870588235294118","0.116666666666667","0.315315315315315","0.870588235294118",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"gerald-ford","Gerald","Ford","#C0B38F","192 179 143","0.122448979591837 0.255208333333333 0.752941176470588","0.122448979591837","0.255208333333333","0.752941176470588",38,"http://en.wikipedia.org/wiki/Gerald_Ford","1974","1977","Republican","1974-1977"
"james-garfield","James","Garfield","#150C09","21 12 9","0.0416666666666667 0.571428571428571 0.0823529411764706","0.0416666666666667","0.571428571428571","0.0823529411764706",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#59291A","89 41 26","0.0396825396825397 0.707865168539326 0.349019607843137","0.0396825396825397","0.707865168539326","0.349019607843137",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#62331C","98 51 28","0.0547619047619048 0.714285714285714 0.384313725490196","0.0547619047619048","0.714285714285714","0.384313725490196",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#A55932","165 89 50","0.0565217391304348 0.696969696969697 0.647058823529412","0.0565217391304348","0.696969696969697","0.647058823529412",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#5E3A27","94 58 39","0.0575757575757576 0.585106382978723 0.368627450980392","0.0575757575757576","0.585106382978723","0.368627450980392",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#693D23","105 61 35","0.0619047619047619 0.666666666666667 0.411764705882353","0.0619047619047619","0.666666666666667","0.411764705882353",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#562E14","86 46 20","0.0656565656565656 0.767441860465116 0.337254901960784","0.0656565656565656","0.767441860465116","0.337254901960784",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#6B3512","107 53 18","0.0655430711610487 0.831775700934579 0.419607843137255","0.0655430711610487","0.831775700934579","0.419607843137255",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#B77144","183 113 68","0.0652173913043478 0.628415300546448 0.717647058823529","0.0652173913043478","0.628415300546448","0.717647058823529",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#683B1D","104 59 29","0.0666666666666667 0.721153846153846 0.407843137254902","0.0666666666666667","0.721153846153846","0.407843137254902",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#744322","116 67 34","0.0670731707317073 0.706896551724138 0.454901960784314","0.0670731707317073","0.706896551724138","0.454901960784314",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#EFA468","239 164 104","0.0740740740740741 0.564853556485356 0.937254901960784","0.0740740740740741","0.564853556485356","0.937254901960784",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#CC8043","204 128 67","0.0742092457420924 0.67156862745098 0.8","0.0742092457420924","0.67156862745098","0.8",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#D38648","211 134 72","0.0743405275779377 0.658767772511848 0.827450980392157","0.0743405275779377","0.658767772511848","0.827450980392157",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#EFA562","239 165 98","0.0791962174940898 0.589958158995816 0.937254901960784","0.0791962174940898","0.589958158995816","0.937254901960784",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"james-garfield","James","Garfield","#B97C43","185 124 67","0.0805084745762712 0.637837837837838 0.725490196078431","0.0805084745762712","0.637837837837838","0.725490196078431",20,"http://en.wikipedia.org/wiki/James_A._Garfield","1881","1881","Republican ","1881-1881"
"ulysses-grant","Ulysses","Grant","#400E0D","64 14 13","0.00326797385620915 0.796875 0.250980392156863","0.00326797385620915","0.796875","0.250980392156863",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#1E0A09","30 10 9","0.00793650793650794 0.7 0.117647058823529","0.00793650793650794","0.7","0.117647058823529",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#330F0D","51 15 13","0.0087719298245614 0.745098039215686 0.2","0.0087719298245614","0.745098039215686","0.2",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#2B1C15","43 28 21","0.053030303030303 0.511627906976744 0.168627450980392","0.053030303030303","0.511627906976744","0.168627450980392",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#381201","56 18 1","0.0515151515151515 0.982142857142857 0.219607843137255","0.0515151515151515","0.982142857142857","0.219607843137255",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#4B2716","75 39 22","0.0534591194968554 0.706666666666667 0.294117647058824","0.0534591194968554","0.706666666666667","0.294117647058824",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#945737","148 87 55","0.0573476702508961 0.628378378378378 0.580392156862745","0.0573476702508961","0.628378378378378","0.580392156862745",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#7C523C","124 82 60","0.0572916666666667 0.516129032258065 0.486274509803922","0.0572916666666667","0.516129032258065","0.486274509803922",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#2D1300","45 19 0","0.0703703703703704 1 0.176470588235294","0.0703703703703704","1","0.176470588235294",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#946138","148 97 56","0.0742753623188406 0.621621621621622 0.580392156862745","0.0742753623188406","0.621621621621622","0.580392156862745",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#C5976F","197 151 111","0.0775193798449612 0.436548223350254 0.772549019607843","0.0775193798449612","0.436548223350254","0.772549019607843",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#27190C","39 25 12","0.0802469135802469 0.692307692307692 0.152941176470588","0.0802469135802469","0.692307692307692","0.152941176470588",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#845830","132 88 48","0.0793650793650793 0.636363636363636 0.517647058823529","0.0793650793650793","0.636363636363636","0.517647058823529",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#432A12","67 42 18","0.0816326530612245 0.73134328358209 0.262745098039216","0.0816326530612245","0.73134328358209","0.262745098039216",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#3D2A17","61 42 23","0.0833333333333333 0.622950819672131 0.23921568627451","0.0833333333333333","0.622950819672131","0.23921568627451",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"ulysses-grant","Ulysses","Grant","#553714","85 55 20","0.0897435897435898 0.764705882352941 0.333333333333333","0.0897435897435898","0.764705882352941","0.333333333333333",18,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","1869","1877","Republican ","1869-1877"
"warren-harding","Warren","Harding","#7A3E19","122 62 25","0.063573883161512 0.795081967213115 0.47843137254902","0.063573883161512","0.795081967213115","0.47843137254902",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#1D110A","29 17 10","0.0614035087719298 0.655172413793103 0.113725490196078","0.0614035087719298","0.655172413793103","0.113725490196078",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#502102","80 33 2","0.0662393162393162 0.975 0.313725490196078","0.0662393162393162","0.975","0.313725490196078",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#7B3D11","123 61 17","0.0691823899371069 0.861788617886179 0.482352941176471","0.0691823899371069","0.861788617886179","0.482352941176471",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#784723","120 71 35","0.0705882352941176 0.708333333333333 0.470588235294118","0.0705882352941176","0.708333333333333","0.470588235294118",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#9C5720","156 87 32","0.0739247311827957 0.794871794871795 0.611764705882353","0.0739247311827957","0.794871794871795","0.611764705882353",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#332213","51 34 19","0.078125 0.627450980392157 0.2","0.078125","0.627450980392157","0.2",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#422812","66 40 18","0.0763888888888889 0.727272727272727 0.258823529411765","0.0763888888888889","0.727272727272727","0.258823529411765",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#DEA267","222 162 103","0.0826330532212885 0.536036036036036 0.870588235294118","0.0826330532212885","0.536036036036036","0.870588235294118",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#40301A","64 48 26","0.0964912280701754 0.59375 0.250980392156863","0.0964912280701754","0.59375","0.250980392156863",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#91662C","145 102 44","0.0957095709570957 0.696551724137931 0.568627450980392","0.0957095709570957","0.696551724137931","0.568627450980392",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#33280E","51 40 14","0.117117117117117 0.725490196078431 0.2","0.117117117117117","0.725490196078431","0.2",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#39321F","57 50 31","0.121794871794872 0.456140350877193 0.223529411764706","0.121794871794872","0.456140350877193","0.223529411764706",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#483B11","72 59 17","0.127272727272727 0.763888888888889 0.282352941176471","0.127272727272727","0.763888888888889","0.282352941176471",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#7F703F","127 112 63","0.127604166666667 0.503937007874016 0.498039215686275","0.127604166666667","0.503937007874016","0.498039215686275",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"warren-harding","Warren","Harding","#4C462A","76 70 42","0.137254901960784 0.447368421052632 0.298039215686275","0.137254901960784","0.447368421052632","0.298039215686275",29,"http://en.wikipedia.org/wiki/Warren_G._Harding","1921","1923","Republican ","1921-1923"
"benjamin-harrison","Benjamin","Harrison","#130502","19 5 2","0.0294117647058824 0.894736842105263 0.0745098039215686","0.0294117647058824","0.894736842105263","0.0745098039215686",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#5B2117","91 33 23","0.0245098039215686 0.747252747252747 0.356862745098039","0.0245098039215686","0.747252747252747","0.356862745098039",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#533125","83 49 37","0.0434782608695652 0.55421686746988 0.325490196078431","0.0434782608695652","0.55421686746988","0.325490196078431",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#4E2209","78 34 9","0.0603864734299517 0.884615384615385 0.305882352941176","0.0603864734299517","0.884615384615385","0.305882352941176",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#2B1507","43 21 7","0.0648148148148148 0.837209302325581 0.168627450980392","0.0648148148148148","0.837209302325581","0.168627450980392",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#674023","103 64 35","0.071078431372549 0.660194174757281 0.403921568627451","0.071078431372549","0.660194174757281","0.403921568627451",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#51361F","81 54 31","0.0766666666666667 0.617283950617284 0.317647058823529","0.0766666666666667","0.617283950617284","0.317647058823529",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#916138","145 97 56","0.0767790262172285 0.613793103448276 0.568627450980392","0.0767790262172285","0.613793103448276","0.568627450980392",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#F2A963","242 169 99","0.0815850815850816 0.590909090909091 0.949019607843137","0.0815850815850816","0.590909090909091","0.949019607843137",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#F0AB68","240 171 104","0.0821078431372549 0.566666666666667 0.941176470588235","0.0821078431372549","0.566666666666667","0.941176470588235",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#7C5934","124 89 52","0.0856481481481481 0.580645161290323 0.486274509803922","0.0856481481481481","0.580645161290323","0.486274509803922",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#75542F","117 84 47","0.0880952380952381 0.598290598290598 0.458823529411765","0.0880952380952381","0.598290598290598","0.458823529411765",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#B98951","185 137 81","0.0897435897435897 0.562162162162162 0.725490196078431","0.0897435897435897","0.562162162162162","0.725490196078431",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#BA8C55","186 140 85","0.0907590759075908 0.543010752688172 0.729411764705882","0.0907590759075908","0.543010752688172","0.729411764705882",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#2A1802","42 24 2","0.0916666666666667 0.952380952380952 0.164705882352941","0.0916666666666667","0.952380952380952","0.164705882352941",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"benjamin-harrison","Benjamin","Harrison","#0C0801","12 8 1","0.106060606060606 0.916666666666667 0.0470588235294118","0.106060606060606","0.916666666666667","0.0470588235294118",23,"http://en.wikipedia.org/wiki/Benjamin_Harrison","1889","1893","Republican ","1889-1893"
"william-harrison","William","Harrison","#7B4131","123 65 49","0.036036036036036 0.601626016260163 0.482352941176471","0.036036036036036","0.601626016260163","0.482352941176471",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
"william-harrison","William","Harrison","#7F4531","127 69 49","0.0427350427350427 0.614173228346457 0.498039215686275","0.0427350427350427","0.614173228346457","0.498039215686275",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
"william-harrison","William","Harrison","#642510","100 37 16","0.0416666666666667 0.84 0.392156862745098","0.0416666666666667","0.84","0.392156862745098",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
"william-harrison","William","Harrison","#8C3F20","140 63 32","0.0478395061728395 0.771428571428571 0.549019607843137","0.0478395061728395","0.771428571428571","0.549019607843137",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
"william-harrison","William","Harrison","#8E5A42","142 90 66","0.0526315789473684 0.535211267605634 0.556862745098039","0.0526315789473684","0.535211267605634","0.556862745098039",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
"william-harrison","William","Harrison","#985734","152 87 52","0.0583333333333333 0.657894736842105 0.596078431372549","0.0583333333333333","0.657894736842105","0.596078431372549",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
"william-harrison","William","Harrison","#995937","153 89 55","0.0578231292517007 0.640522875816993 0.6","0.0578231292517007","0.640522875816993","0.6",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
"william-harrison","William","Harrison","#A55A2A","165 90 42","0.0650406504065041 0.745454545454545 0.647058823529412","0.0650406504065041","0.745454545454545","0.647058823529412",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
"william-harrison","William","Harrison","#A86235","168 98 53","0.0652173913043478 0.684523809523809 0.658823529411765","0.0652173913043478","0.684523809523809","0.658823529411765",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
"william-harrison","William","Harrison","#C18257","193 130 87","0.0676100628930817 0.549222797927461 0.756862745098039","0.0676100628930817","0.549222797927461","0.756862745098039",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
"william-harrison","William","Harrison","#D08855","208 136 85","0.0691056910569106 0.591346153846154 0.815686274509804","0.0691056910569106","0.591346153846154","0.815686274509804",9,"http://en.wikipedia.org/wiki/William_Henry_Harrison","1841","1841","Whig","1841-1841"
